Timestamp,n-transactions-per-block,difficulty,utxo-count,mvrv,nvt,avg-block-size,n-transactions-excluding-popular,n-unique-addresses,median-confirmation-time,n-payments,miners-revenue,mempool-growth,mempool-size,blocks-size,hash-rate,n-transactions-total,n-payments-per-block,avg-confirmation-time,nvts,transaction-fees-usd,active_account
2018-01-22,1242.9918672014232,2227847638503.0,63013267.0,2.1515460390005567,10.7785868422173,1.0749932219251301,235003.0,551616.6666666666,11.6,483162.0,30335263.299352966,1383.066666666665,119188487.0,153771.857471,18510554.42290712,294441387.3333333,2893.185628742515,2766.500620791615,6.466640152053814,3747040.053509443,944978.0
2018-01-23,1332.9249108734366,2305426766874.4565,62806389.333333336,2.0276570808597,10.2792879559352,1.07249358823529,232492.33333333334,547569.0,11.525,487557.0,28789292.370636232,1272.95,114070902.5,153962.323051,18921900.076749504,294685538.6666667,2754.5593220338983,1500.74400284193,6.08897308420682,3427270.321039377,900239.0
2018-01-24,1422.85795454545,2383005895245.9136,62599511.666666664,2.07414859980197,10.909731660142949,1.06999395454545,229981.66666666666,536586.6666666666,11.45,475972.0,27243321.4419195,871.0,108953318.0,154152.788631,19125523.894436777,294929690.0,2704.3863636363635,1727.08936830528,6.210077524964455,3107500.58856931,944565.0
2018-01-25,1359.5656002702167,2460585023617.37,62392634.0,2.12064011874424,11.5401753643507,1.0595119463424034,227471.0,525604.3333333334,11.375,450173.0,26141832.591863066,1156.71666666667,111952762.0,154327.91765333334,19329147.712124046,295165953.6666667,2849.1962025316457,3494.604397330975,6.33118196572209,2702263.5263709067,841497.0
2018-01-26,1296.2732459949832,2508082449150.9136,62254931.666666664,2.129849700927333,11.900304474807067,1.0490299381393566,220303.0,514622.0,11.566666666666666,424676.0,25040343.741806634,997.2083333333351,94455766.0,154503.04667566667,19532771.52981132,295402217.3333333,2739.8451612903227,215.071283831219,6.36244913389496,2297026.4641725034,807944.0
2018-01-27,1232.98089171975,2555579874684.4565,62117229.333333336,2.1390592831104267,12.260433585263433,1.03854792993631,213135.0,520625.0,11.758333333333333,465110.0,23938854.8917502,837.7,90515695.25,154678.175698,19633818.50078818,295638481.0,2962.484076433121,3646.39690592375,6.39371630206783,1891789.4019741,870574.0
2018-01-28,1294.2607142403133,2603077300218.0,61979527.0,2.14826886529352,12.6205626957198,1.0215348435104343,205967.0,526628.0,11.95,430787.0,24117151.068294834,1089.15,86575624.5,154836.70771666666,19734865.471765034,295850954.3333333,2726.5,2666.3580037622683,6.4249834702407,1835760.8892526934,768035.0
2018-01-29,1355.5405367608766,2603077300218.0,61868116.0,2.032297957922855,9.767399502183196,1.0045217570845586,203066.0,532631.0,13.191666666666666,444360.0,24295447.244839467,1439.7,59912420.0,154995.23973533334,19835912.442741893,296063427.6666667,3002.4324324324325,92.0410515873016,6.0521822073116,1779732.3765312866,778138.0
2018-01-30,1416.82035928144,2603077300218.0,61756705.0,1.91632705055219,6.91423630864659,0.987508670658683,200165.0,552271.0,14.433333333333334,434028.0,24473743.4213841,1144.2166666666665,52631451.5,155153.771754,19755544.244125146,296275901.0,2598.97005988024,283.104998299537,5.6793809443825,1723703.86380988,838805.0
2018-01-31,1412.6381760288966,2603077300218.0,61645294.0,1.7885238347401968,7.69403459232736,0.9991652883756287,197264.0,571911.0,15.675,392681.0,23099084.265521,848.733333333333,51274421.25,155305.96359733332,19675176.045508396,296508970.0,3356.2478632478637,30.297543783124,5.276563860823677,1931667.32341792,676270.0
2018-02-01,1408.4559927763535,2603077300218.0,61516304.333333336,1.6607206189282033,8.47383287600813,1.0108219060925743,193128.0,591551.0,13.941666666666666,486941.0,21724425.1096579,1440.1,49917391.0,155458.15544066665,19594807.84689165,296742039.0,3043.38125,20.516456731867,4.873746777264854,2139630.78302596,842398.0
2018-02-02,1404.27380952381,2603077300218.0,61387314.666666664,1.53291740311621,9.2536311596889,1.02247852380952,188992.0,526599.0,12.208333333333334,451988.0,20349765.9537948,1339.5,64092528.0,155610.347284,19693398.075052112,296975108.0,2690.404761904762,13.4943912812334,4.47092969370603,2347594.242634,854253.0
2018-02-03,1326.0257829257835,2603077300218.0,61258325.0,1.56520270352255,13.17165520840995,1.04923017262977,184856.0,461647.0,10.475,371872.0,19954915.7230201,605.566666666667,43513321.0,155778.869563,19791988.30321258,297176727.6666667,2353.6202531645567,197.28758211630048,4.616929583593755,2003095.9857096565,714655.0
2018-02-04,1247.7777563277566,2604674929242.6865,60952491.666666664,1.59748800392889,17.089679257131,1.07598182145002,202687.66666666666,396695.0,9.46111111111111,336367.0,19560065.492245402,1639.4166666666683,29347606.25,155947.391842,19890578.531373043,297378347.3333333,1889.7022471910116,83.5920170696817,4.76292947348148,1658597.7287853132,720904.0
2018-02-05,1169.52972972973,2606272558267.3735,60646658.333333336,1.5623295750408,15.751558553351499,1.10273347027027,220519.33333333334,427597.6666666667,8.44722222222222,415717.0,19165215.2614707,2673.26666666667,15181891.5,156115.914121,20369586.96607083,297579967.0,2247.118918918919,375.493649812815,4.661217943191033,1314099.47186097,903239.0
2018-02-06,1220.6254177841965,2607870187292.06,60340825.0,1.52717114615271,14.413437849572,1.0845907231827234,238351.0,458500.3333333333,7.43333333333333,505637.0,17474780.250618335,1182.7,26010212.5,156294.790286,20848595.400768623,297804918.6666667,2974.335294117647,183.8494812803863,4.559506412900587,1116455.3088291653,999110.0
2018-02-07,1271.7211058386633,2696804869666.3735,60116194.666666664,1.49201271726462,13.0753171457925,1.0664479760951766,216800.0,489403.0,9.02222222222222,402698.0,15784345.239765966,2456.55,26061757.0,156473.666451,21327603.83546641,298029870.3333333,2856.0141843971637,28.7548626709543,4.45779488261014,918811.1457973607,814500.0
2018-02-08,1322.81679389313,2785739552040.6865,59891564.333333336,1.57019574793322,13.9220922241429,1.04830522900763,195249.0,466784.6666666667,10.611111111111109,327282.0,14093910.2289136,1626.15,24366881.0,156652.542616,21355117.321185887,298254822.0,2498.335877862595,309.034533464855,4.698940509182507,721166.982765556,746341.0
2018-02-09,1206.840335001601,2874674234415.0,59666934.0,1.64837877860182,14.7688673024933,1.0345098701110467,173698.0,444166.3333333333,12.2,382967.0,14810593.795120167,795.75,22672005.0,156796.05440733331,21382630.806905363,298432142.6666667,2836.7925925925924,61.20085646326885,4.940086135754873,652323.5053078677,775346.0
2018-02-10,1090.863876110072,2874674234415.0,59306013.333333336,1.72656180927042,15.6156423808437,1.0207145112144633,176913.66666666666,421548.0,11.533333333333333,344211.0,15527277.361326734,884.766666666667,33801541.0,156939.56619866667,21410144.29262484,298609463.3333333,2407.0699300699303,323.429778043894,5.18123176232724,583480.0278501794,741833.0
2018-02-11,974.887417218543,2874674234415.0,58945092.666666664,1.71745506503583,12.98744661551935,1.00691915231788,180129.33333333334,419282.0,10.866666666666665,308562.0,16243960.9275333,683.133333333333,28030821.0,157083.07799,21330008.673552427,298786784.0,2043.456953642384,237.234555875824,5.18078364144312,514636.550392491,818411.0
2018-02-12,1015.6921701382453,2874674234415.0,58584172.0,1.70834832080124,10.359250850195,1.00989104567933,183345.0,417016.0,10.2,356724.0,17746865.6162476,1259.2083333333314,22708677.0,157247.85319966666,21249873.054480013,298959912.3333333,2148.939759036145,108.36895260856019,5.180335520559,534675.6021510427,914734.0
2018-02-13,1056.4969230579477,2874674234415.0,58215228.333333336,1.76083975767183,10.6434670328059,1.01286293904078,187013.66666666666,414750.0,9.627777777777776,340511.0,19249770.3049619,1835.28333333333,17386533.0,157412.62840933332,21169737.4354076,299133040.6666667,2076.2865853658536,20.7223917677167,5.367236774669396,554714.6539095943,852822.0
2018-02-14,1097.30167597765,2874674234415.0,57846284.666666664,1.81333119454242,10.9276832154168,1.01583483240223,190682.33333333334,417305.3333333333,9.055555555555554,366005.0,20752674.9936762,1667.13333333333,54641825.0,157577.403619,21387491.083087787,299306169.0,2044.7206703910613,21.501023319841,5.554138028779794,574753.705668146,937579.0
